
1993-11-30,05:53:48,6.73,-74.26,8.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,07:20:38,8.29,-74.34,0.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,07:26:07,6.79,-73.15,140.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,08:31:59,6.83,-73.07,155.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,13:54:13,6.86,-73.04,155.0,3.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,15:31:22,6.78,-73.11,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,20:42:44,6.86,-75.89,9.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,20:43:24,1.31,-77.45,4.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-30,20:46:24,1.31,-77.42,3.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,01:22:11,6.51,-73.28,140.0,2.7,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,02:13:52,6.76,-73.04,150.0,3.1,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,02:18:40,6.18,-73.72,130.0,2.5,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,06:46:16,7.86,-74.64,5.0,2.6,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,07:20:42,6.75,-73.01,150.0,3.2,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,11:08:59,6.75,-73.12,150.0,3.5,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-01,12:15:54,7.03,-72.85,0.0,3.0,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,03:07:25,2.27,-76.93,126.0,2.2,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,04:33:32,1.27,-77.42,3.0,1.5,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,05:07:57,5.44,-72.66,0.0,3.1,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,05:33:57,2.56,-79.73,20.0,2.6,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,09:15:43,6.84,-73.05,155.0,2.9,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,14:43:38,1.27,-77.41,2.0,2.6,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-02,18:22:12,6.79,-73.0,155.0,3.4,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,02:31:47,1.87,-76.93,0.0,2.8,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,05:30:34,7.56,-75.1,0.0,2.5,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,06:39:06,6.79,-73.01,150.0,3.0,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,06:56:32,3.32,-74.58,5.0,2.1,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,07:04:30,6.87,-73.05,150.0,2.9,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,08:41:01,5.17,-74.7,0.0,1.3,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,09:01:06,6.76,-73.01,165.0,4.4,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,10:31:13,6.8,-73.0,150.0,2.6,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,13:16:17,4.86,-75.68,120.0,4.6,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,18:28:37,6.74,-72.9,155.0,2.8,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,20:56:21,6.87,-73.09,150.0,3.5,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-03,23:26:09,6.85,-73.06,150.0,3.4,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,00:49:17,5.67,-74.0,110.0,2.1,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,03:23:41,5.65,-72.94,0.0,2.1,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,04:39:08,6.1,-74.09,24.0,2.4,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,05:24:22,7.05,-76.72,27.0,2.2,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,06:03:54,6.82,-73.0,150.0,3.3,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,08:08:23,6.91,-73.03,155.0,3.3,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,10:26:13,1.32,-77.34,0.0,2.2,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-04,11:37:55,6.81,-73.09,150.0,3.0,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-05,00:51:44,3.83,-74.28,5.0,2.4,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-05,01:02:19,6.78,-73.0,150.0,2.8,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-05,02:45:58,1.34,-77.29,0.0,2.0,,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-12-05,04:54:04,1.91,-75.95,8.0,1.9,,sin_gap,sin_elat,sin_elon,,sin_eprof
